screen_name,followers,rt,text 
bigdata,44262,4,b'Legal considerations for the collection &amp; use of #bigdata: Crystal Skelton + Kristi Wolff @KelleyDrye https://t.co/tN5OVJwpgv #stratahadoop'
bigdata,44262,3,"b""RT @strataconf: .@SVDataScience's @jsteeleeditor on why data governance is straightforward, but data strategy is not https://t.co/6IrJTs8Sq\\u2026"""
bigdata,44262,2,b'Great coverage of NLU + @ApacheSpark https://t.co/FRHEbCmK3d https://t.co/MfL2bUzb32'
bigdata,44262,1,"b'Great energy at  #aaai2017, so many session rooms and talks to choose from!'"
bigdata,44262,34,b'RT @strataconf: Join us on 2/16 for a #BusinessSummit #DataChat w/@gluecode @SatyaRamaswamy @JerryAOverton @JonBruner &amp; @bigdata Make data\\u2026'
bigdata,44262,3,"b""Libratus #AI from @CSDatCMU used a technique called Counterfactual Regret Minimization - here's an introduction https://t.co/HGbxVGKv3Q"""
bigdata,44262,3,b'.@google \\u21e2 randomized data may be applied to check/improve the accuracy of ML systems trained on observational data https://t.co/DJY5S9xKDH'
bigdata,44262,23,"b'RT @OReillyAI: Help lead the future of applied intelligence at #OReillyAI San Francisco, Sept 17-20. Call for proposals is open https://t.c\\u2026'"
bigdata,44262,15,"b'\\U0001f4a1\\U0001f310 \\U0001f4c7  Join our @Linkedin group: ""Hardcore Data Science and Data Engineering""  https://t.co/kXgRoc8o7f #bigdata #AI\\u2026 https://t.co/TW9PoGh18v'"
bigdata,44262,5,"b'.@l2k shows you HOWTO build a super fast #deeplearning machine \\U0001f5a5 \\U0001f4be\\xa0for under $1,000 https://t.co/8XGUyOhuzb https://t.co/w8yrcp09po'"
bigdata,44262,11,b'RT @strataconf: Call for proposals  for #StrataHadoop Beijing is now open. Proposals will be accepted in both Mandarin &amp; English https://t.\\u2026'
bigdata,44262,2,"b'Libratus #AI software from @CSDatCMU beats four of the world\\u2019s best Heads-Up, No-Limit, Texas Hold \\u2018em poker players https://t.co/X8lzyG00lD'"
bigdata,44262,1,b'Deadline is February 10th \\u21e2 #StrataHadoop  Startup Showcase in San Jose https://t.co/uLJQDxfeyL'
bigdata,44262,14,b'RT @kaliouby: My thoughts on recent immigration ban and how to lead through these times @kaliouby https://t.co/YY7WJsSwwr @Inc #Immigration\\u2026'
bigdata,44262,1,b'This is tragic @Reza_Zadeh Hopefully this exec order will get thrown out soon and you can travel freely once again'
bigdata,44262,157983,b'RT @HillaryClinton: I stand with the people gathered across the country tonight defending our values &amp; our Constitution. This is not who we\\u2026'
bigdata,44262,1,b'Dumplings \\u2714\\ufe0f https://t.co/1aZ1JPfbqN'
bigdata,44262,1,b'Wow! https://t.co/8KZd7KE5XB'
bigdata,44262,23,"b""RT @strataconf: Couldn't make it to our #DeepLearning #DataChat w/@smerity @delip @bigdata &amp; @nyghtowl? See what you missed https://t.co/sB\\u2026"""
bigdata,44262,8,b'#datascience pipelines: nice survey of optimization techniques that modify a data-centric workflow execution\\u2026 https://t.co/gvRzwkdbGP'
bigdata,44262,3,b'#MuslimBan is illegal and probably a stunt https://t.co/b6oeKkG1aI  The real story was highlighted by @nprfreshair\\u2026 https://t.co/u3tAtzPCgl'
bigdata,44262,7,b'Tutorial on Deep Learning \\U0001f4fd @rsalakhu Director of #AI @Apple and @SCSatCMU https://t.co/HdhRTlpQFX'
bigdata,44262,9,"b'.@washingtonpost clickstream analysis + pipeline for processing tens of millions of clicks, for 1000s of articles\\u2026 https://t.co/NYo8Otl4Mu'"
bigdata,44262,2,"b'.@nprfreshair on the real 2016 election story that needs to be chased down (hint: not ""millions of illegal voters"") https://t.co/ugcuh8Csld'"
bigdata,44262,1,b'Dear friends:  \\u6625\\u8282\\u5feb\\u4e50 / \\u65b0\\u5e74\\u5feb\\u4e50  ; Ch\\xfac M\\u1eebng N\\u0103m M\\u1edbi &amp; N\\u0103m m\\u1edbi d\\u1ed3i d\\xe0o s\\u1ee9c kh\\u1ecfe https://t.co/AcwhlX1Se4'
bigdata,44262,3,"b'RT @jeggers: Key building blocks of #ai? Easy: eggs, chicken &amp; bacon https://t.co/4Rbk7oIfAG Thx @OReillyAI &amp; @bigdata for asking #gettingm\\u2026'"
bigdata,44262,0,b'@jeggers @OReillyAI @OReillyMedia and a knowledge base full of alternative facts'
bigdata,44262,2,"b""RT @Smerity: The @OReillyAI #DataChat was brilliant but far too short! Can't wait to catch up w @deliprao @bigdata @nyghtowl at:\\nhttps://t.\\u2026"""
bigdata,44262,2,"b'A8 Hardware for #deeplearning includes interconnects, IO, processors, accompanying software https://t.co/Gx57oQKuap\\u2026 https://t.co/7Teh7aJC0Z'"
bigdata,44262,2,b'A6  This is particularly once context assumes a model/memory that you have to learn as the dialog progresses\\u2026 https://t.co/wwakV55VUO'
bigdata,44262,5,b'Q7 Come to #stratahadoop or #oreillyAI - use the 20% discount code DATACHAT20  #deeplearning #datachat https://t.co/tRFrturmXB'
bigdata,44262,3,"b'A6 dialog - i.e., conducting an intelligent dialog which is context aware, #deeplearning won\\u2019t be enough #datachat https://t.co/K4DDadZ9C6'"
bigdata,44262,7,"b'Q5 Community: #TensorFlow #Keras have large communities, #BigDL is aimed at data teams who already use #ApacheSpark\\u2026 https://t.co/T2kKPhmXyM'"
bigdata,44262,5,b'A4 MIT created a Donald Trump #deeplearning twitter Bot https://t.co/atyj01dvU9  #datachat https://t.co/iA0RexW7Sq'
bigdata,44262,1,b'Are you hearing this too? @deliprao @Smerity @nyghtowl #deeplearning #datachat https://t.co/yJg6K156Sx'
bigdata,44262,2,"b'A3  I\\u2019ll answer by listing data types that people are starting to use #deeplearning for: text, time series, structured data #datachat'"
bigdata,44262,7,b'A2 #deeplearning currently produces the best results - matching/exceeding human accuracy - in a variety of domains and data types #datachat'
bigdata,44262,1,"b'A1 an #AI solution would still need knowledge, reasoning, planning ... #datachat #deeplearning'"
bigdata,44262,5,b'A1 #deeplearning is a machine learning technique and is usually only one component of an #AI solution #datachat'
bigdata,44262,4,b'Welcome to our #deeplearning #DataChat with #stratahadoop speakers @Smerity @deliprao @nyghtowl'
bigdata,44262,21,b'RT @strataconf: Our #DeepLearning #DataChat w/@bigdata @nyghtowl @Smerity &amp; @deliprao starts at 10am this morning. Please join us! https://\\u2026'
bigdata,44262,8,b'Building #deeplearning solutions for large enterprises: a conversation with @agibsonccc @skymindio @deeplearning4j https://t.co/swLAU3ywEg'
bigdata,44262,9,"b'\\U0001f4a1\\U0001f310 \\U0001f4c7  Join our @Linkedin group: ""Hardcore Data Science and Data Engineering""  https://t.co/kXgRoc8o7f #bigdata #AI\\u2026 https://t.co/GEt7iQokfC'"
bigdata,44262,26,"b""RT @strataconf: Twitter chat reminder: Don't miss our #DeepLearning #DataChat w/@bigdata @nyghtowl @Smerity &amp; @deliprao Thursday at 10am, r\\u2026"""
bigdata,44262,12,"b'RT @jordannovet: Today @UCBerkeley launches the successor to AMPLab, which gave birth to Spark &amp; Mesos https://t.co/491yQfPNyK'"
bigdata,44262,4,b'.@amplab @OReillyMedia Super excited for the official launch of RISE Lab \\u21e2 from the team behind @amplab\\u2026 https://t.co/mhLkvbi60h'
bigdata,44262,6,b'RT @strataconf: Interested in #DeepLearning? Follow us &amp; join our #DataChat 1/26 w/@bigdata @nyghtowl @Smerity &amp; @deliprao https://t.co/QZH\\u2026'
bigdata,44262,9,b'Neural Architecture Search \\u21e2 using an RNN to compose neural network architectures. https://t.co/BOWZDHfibP\\u2026 https://t.co/Ibfb3OTFJt'
bigdata,44262,12,b'RT @OReillyAI: Coming up this Thursday 1/26: #DeepLearning #DataChat on @strataconf w/@bigdata @nyghtowl @Smerity &amp; @deliprao https://t.co/\\u2026'
bigdata,44262,7,b'RT @strataconf: Today is your LAST CHANCE to register for #StrataHadoop San Jose at Early Price savings https://t.co/LKyaQ49ST9 https://t.c\\u2026'
bigdata,44262,18,b'RT @strataconf: Want to know more about #DeepLearning? Follow us &amp; join in on 1/26 at 10am for a #DataChat w/@bigdata @nyghtowl @Smerity &amp;\\u2026'
bigdata,44262,11,"b'RT @OReillyAI: Putting #deeplearning into practice with new tools, frameworks &amp; future developments - new article from @bigdata https://t.c\\u2026'"
bigdata,44262,9,b'RT @strataconf: Drive business efficiency &amp; innovation w/data. Early Price savings for Strata Business Summit ends TOMORROW NIGHT https://t\\u2026'
bigdata,44262,8,b'new post: putting #deeplearning into practice https://t.co/E4epBQBnQV'
bigdata,44262,2,"b'\\U0001f4a1\\U0001f310 \\U0001f4c7  Join our @Linkedin group: ""Hardcore Data Science and Data Engineering""  https://t.co/kXgRobQMIF  #bigdata #AI\\u2026 https://t.co/3MmB9pErwU'"
bigdata,44262,2,b'SLiMFast from @HazyResearch: combines cross-source conflicts with domain-specific features for data fusion\\u2026 https://t.co/LUMrbf3Zlt'
bigdata,44262,6,b'Apply to speak at #OReillyAI by January 18th (TODAY) \\u21e2 share how to implement #AI in real world projects:\\u2026 https://t.co/cCj3mEJJSe'
bigdata,44262,6,b'RT @strataconf: This is the final week of Early Price savings for #StrataHadoop San Jose - new this year: Strata Business Summit https://t.\\u2026'
bigdata,44262,10,b'Scalable Linear Causal Inference - learning time series through the frequency domain: avoids sorting or joining dat\\u2026 https://t.co/2nBIT5qtTw'
bigdata,44262,4,"b""If you're a data scientist wanting to \\u2191 your engineering chops, go to @jessetanderson's \\U0001f4af \\u2668\\ufe0f course at\\u2026 https://t.co/w1tTmXKMYa"""
bigdata,44262,7,b'Weekend TODO: Apply to speak at #OReillyAI by January 18 \\u21e2 share how to implement #AI in real world projects:\\u2026 https://t.co/XlxHGbLTvf'
bigdata,44262,30,b'Drizzle \\u21e2 low latency execution &amp; stream processing for @ApacheSpark version 2.2; paper https://t.co/7Q8h8sXlzF cod\\u2026 https://t.co/HwvySjNdrH'
bigdata,44262,7,b'Clipper prediction serving system from RISELab + @amplab: isolate apps from variability &amp; diversity in ML framework\\u2026 https://t.co/UOlOzCpHL9'
bigdata,44262,15,"b'RT @Alluxio: Alluxio 1.4 Released! REST API, Hive Integration, up to 10x perf improvement for object storage metadata operations https://t.\\u2026'"
bigdata,44262,19,"b'RT @strataconf: NEW at #StrataHadoop: Strata Business Summit - for executives, business leaders &amp; strategists https://t.co/wOgfvlizUp Early\\u2026'"
bigdata,44262,12,"b'RT @strataconf: Join the top #datascience innovators, leaders &amp; practitioners at #StrataHadoop London 2017 https://t.co/GsZ8xFozSv Registra\\u2026'"
bigdata,44262,3,"b""It's time you consider moving your text messaging &amp; voice calls from #WhatsApp to Signal from @whispersystems\\u2026 https://t.co/s8p9za97qB"""
bigdata,44262,2,b'Weekend TODO: Apply to speak at #OReillyAI by January 18 \\u21e2 share how to implement #AI in real world projects:\\u2026 https://t.co/ssrGUcFQU0'
bigdata,44262,16,b'RT @OReillyAI: New Data Podcast: @GregoryDiamos &amp; @bigdata discuss building computer systems for #deeplearning &amp; #AI https://t.co/cbOracM1rX'
bigdata,44262,29,b'Building computer systems for #deeplearning and #AI: a conversation with @GregoryDiamos @BaiduResearch\\u2026 https://t.co/8Qpx93rwtv'
bigdata,44262,3,b'RT @ConfluentInc: A thank you to @bigdata w/ @OReillyMedia for being a #KafkaSummit program committee member. CFP for NY closes 1/16! https\\u2026'
bigdata,44262,1,"b'An ethics lecture from a person who bought two gigantic paintings of ... himself, using money ... from his foundation #ItsNotABlindTrust'"
bigdata,44262,4,b'HOWTO increase the economic value of your data \\u21e2 free ebook on Improving Data Integrity &amp; Adoption by Jessica Roper\\u2026 https://t.co/D2kxs0Club'
bigdata,44262,1,b'#oreillyai program chair @rgrchen on how data science &amp; #AI are making Telecommunications infrastructure smarter\\u2026 https://t.co/T6dfwl2dZP'
bigdata,44262,6,"b'How to train Generative Adversarial Networks: tips and tricks to make GANs work, compiled by @amiconfusediam &amp; crew https://t.co/LEwvT16e2G'"
bigdata,44262,11,b'Share how to implement #AI in real world projects: Apply to speak at #OReillyAI by January 18\\u2026 https://t.co/Jt1SpVP7xo'
bigdata,44262,10,"b'Neural based speech representation model, that beats the state-of-the-art results by 30-40% in a speaker I.D. system https://t.co/ODkoB8zvHK'"
bigdata,44262,5,"b""If you're a data scientist wanting to \\u2191 your engineering chops, go to @jessetanderson's \\U0001f4af \\u2668\\ufe0fcourse at #StrataHadoop https://t.co/2poltAH7Cv"""
bigdata,44262,39,"b'Many #deeplearning models excel at ""sheer memorization"", some can ""memorize AND generalize"" https://t.co/8dBNnGGKvi\\u2026 https://t.co/WHcZ0LWdmL'"
bigdata,44262,4,b'Another classic \\u23f0  from #rstats gurus @hadleywickham @StatGarrett of @rstudio \\U0001f4e5\\U0001f38a https://t.co/LIDYkCLQAS'
bigdata,44262,2,"b""#FoxGuardingTheHenhouse: I'm sure he has a secret plan to get around this conflict of interest https://t.co/oLyYGgCQQJ"""
bigdata,44262,3,"b""If you're a data scientist wanting to \\u2191 your engineering chops, go to @jessetanderson's \\U0001f4af \\u2668\\ufe0fcourse at #StrataHadoop  https://t.co/PfXlVsY0EL"""
bigdata,44262,8,b'.@Google Brain \\u21e2 An outrageously large network that contains thousands of experts &amp; billions of parameters\\u2026 https://t.co/MPHyVfzCG4'
bigdata,44262,2,b'Multilevel label propagation method: partitioning billion-node graphs on a general-purpose distributed memory system https://t.co/kzNGPBwnq7'
bigdata,44262,11,b'RT @strataconf: Stay ahead of the trends - #StrataHadoop San Jose data engineering &amp; architecture sessions are here: https://t.co/tWrc60aVF\\u2026'
bigdata,44262,7,"b'for news about #TensorFlow, machine learning and @Google cloud, watch @GCPBigData'"
bigdata,44262,12,b'RT @strataconf: Top predicted data trend: more data scientists will begin using #deeplearning. #StrataHadoop deep learning sessions: https:\\u2026'
bigdata,44262,1,b'The largest #BarCamp event in the world happens in #Yangon  \\u21e2 January 28-29 \\U0001f5d3    #myanmar \\U0001f1f2\\U0001f1f2    https://t.co/r5o63eEM4J'
bigdata,44262,8,b'BigDL is being used (in production) by a few companies in China: new #deeplearning framework on top of @ApacheSpark https://t.co/utLPxE5rjt'
bigdata,44262,3,"b'Does your work feed into #AI? ""We study natural stupidity instead of artificial intelligence."" Amos Tversky (on his work w/ Daniel Kahneman)'"
bigdata,44262,1,b'Stumbled upon a great end of year sale and nabbed a nice pair of kicks \\U0001f45f\\U0001f4b8 https://t.co/Tg5FMq376W'
bigdata,44262,1,b'The largest #BarCamp event in the world happens in #Yangon  \\u21e2 January 28-29 \\U0001f5d3    #myanmar \\U0001f1f2\\U0001f1f2    https://t.co/r5o63eEM4J'
bigdata,44262,0,b'@mgershoff @beaucronin We have talks about this at https://t.co/DzMQ58qTWj next year'
bigdata,44262,18,b'BigDL from @Intel: the latest #deeplearning framework runs right on top of your cluster as an @ApacheSpark library https://t.co/UxReC5jAtO'
bigdata,44262,1,b'My neighborhood store carries great bread \\U0001f37d https://t.co/pex1u6D3tc'
bigdata,44262,1,"b""Great sandwich &amp; 4 barrel coffee at Peter Lowell's - our new favorite restaurant in Sebastopol https://t.co/QIB05aA4V1"""
bigdata,44262,10,"b'.@ApacheSpark version 2.1.0 is out: production readiness of Structured Streaming, more distributed ML for #rstats https://t.co/HfixzD1uct'"
bigdata,44262,45,b'2017 will be the year the #datascience and #bigdata community engage with #AI technologies https://t.co/4sqdJWOpAa'
bigdata,44262,4,b'Comparison of clustering algorithms - libraries and implementations in #rstats https://t.co/JpiqjjhQMg'
bigdata,44262,56,b'RT @databricks: 10 Things I Wish I Knew before Using Apache SparkR: Practical advice on moving from R to Apache SparkR https://t.co/DvSoDdf\\u2026'
bigdata,44262,22,b'RT @OReillyAI: One of our #bestof2016: @mikektung &amp; @bigdata discuss using #AI to build a comprehensive database of knowledge https://t.co/\\u2026'
bigdata,44262,5,"b""Data is only as valuable as the decisions it enables: I talk with Ion Stoica about @amplab's successor - RISE Lab https://t.co/3s8v3SX4r9"""
bigdata,44262,28,b'RT @OReillyAI: Have some free time? Check out our repository of free #AI ebooks. https://t.co/WG0vlCv01s https://t.co/2UhfOYwykN'
bigdata,44262,1,"b'Spa day \\U0001f308 Osmosis (Freestone, CA) https://t.co/XZ37flsU6e'"
bigdata,44262,0,b'@lilmizzhealthy No worries'
bigdata,44262,12,b'RT @strataconf: #Bestof2016: @mikektung &amp; @bigdata discuss using #AI to build a comprehensive database of knowledge https://t.co/L56YzF0i4j'
bigdata,44262,1,b'Layer-wise Relevance Propagation: identify words that are important to a classifier\\u2019s decision #nlproc #deeplearning https://t.co/hWvZfVGLkt'
bigdata,44262,1,b'We had perfect conditions and wonderful views for our Christmas Day hike in the Sonoma Coast \\U0001f463 https://t.co/0VsPl5j3RW'
bigdata,44262,2,"b'""Movement is as rich as the stillness that underwrites it &amp; stillness is only as good as its knowledge of the world"" https://t.co/qJNFuj10qJ'"
bigdata,44262,2,"b'After a long drive, one of my favorite sandwiches (Healdsburg, CA) https://t.co/sEIgyQ4BS7'"
bigdata,44262,7,b'4 lectures on high-dimensional probabilistic methods for data science: Random models of data + Randomized algorithms https://t.co/If7oTN20yB'
bigdata,44262,2,b'Current status - one of our favorite restaurants in SFO. Long wait but oh so worth it https://t.co/WTRMkzy5mJ'
bigdata,44262,8,b'Data scientists with strong software development skills: a discussion reminded me of this great post by @mikiobraun\\u2026 https://t.co/BNlTtzKgVB'
bigdata,44262,17,"b'RT @GilPress: Artificial Intelligence Pioneers: Peter Norvig, Google https://t.co/XhGwAucHyu @GaryMarcus @timoreilly @bigdata'"
bigdata,44262,4,b'CausalImpact from @googleresearch: an #rstats package for causal inference in time series https://t.co/AuFkUyA1Yb'
bigdata,44262,9,"b'RT @feraldata: Me talking about AI, culture, history, people and the future with the fab @jennwebb back in October at #oreillyAI day ... #a\\u2026'"
bigdata,44262,15,"b""RT @chrissyfarr: .@bballinger on using smartphones for medical research: Don't build a research app. Build a consumer app with a research s\\u2026"""
bigdata,44262,1,b'Very good special exhibit at the Asian Art Museum in SFO @asianartmuseum https://t.co/lrBRB7l6SY'
bigdata,44262,13,"b""Data is only as valuable as the decisions it enables: I talk with Ion Stoica about @amplab's successor - RISE Lab https://t.co/3s8v3TeFPJ"""
bigdata,44262,11,b'Nakadi from @ZalandoTech:distributed event bus that implements a RESTful API abstraction instead of Kafka-like queue https://t.co/9IERk5EWOG'
bigdata,44262,10,b'Visual tools for overcoming information overload: my conversation with Dafna Shahaf @CseHuji\\u2026 https://t.co/ZloRrYueNb'
bigdata,44262,22,"b""RT @aantonop: Ch.6 of Mastering Bitcoin 2nd Edition was published today for the buyers of the O'Reilly Early Release\\n\\nOn github:\\nhttps://t.\\u2026"""
bigdata,44262,127,"b""RT @timoreilly: I agree on all counts. Something is deeply broken at the FBI. And in Congress, that doesn't seem to care. https://t.co/ICzu\\u2026"""
bigdata,44262,10,b'RT @strataconf: [LAST CHANCE] Best Price for #StrataHadoop 2017 ends tonight. Join us March 13-16 in San Jose  https://t.co/LKyaQ49ST9 #big\\u2026'
bigdata,44262,1,b'Scaling #Scala: @cem3394 evaluates the state &amp; development of #Scala from a data engineering perspective\\u2026 https://t.co/oPt3cGRKQV'
bigdata,44262,7,"b'new approach for dimensionality reduction via coresets, for large scale sparse data from @MIT_CSAIL @HaifaUniversity https://t.co/Z21hNkYmKE'"
bigdata,44262,3,b'#AI Frontiers conference organizer @Junling_tech https://t.co/lUnqycbriV wrote a good post on reinforcement learning https://t.co/dLfxoNFAsL'
bigdata,44262,4,"b""Data is only as valuable as the decisions it enables: I talk with Ion Stoica about @amplab's successor - RISE Lab https://t.co/HutRrM05f1"""
bigdata,44262,5,b'RT @deanwampler: Coming to @strataconf in San Jose? I\\u2019m doing my Just Enough Scala for Spark tutorial there. https://t.co/9a6HTlRnEz'
bigdata,44262,13,"b'RT @strataconf: Time is running out! Best Price savings for #StrataHadoop 2017 end this Friday, 12/16 https://t.co/LKyaQ49ST9 #datascience\\u2026'"
bigdata,44262,7,b'Simple &amp; fast seeding algorithm for k-Means: produces provably good\\nclusterings even without assumptions on the data https://t.co/oB4xlfdOzu'
bigdata,44262,2,"b'Generative Adversarial Networks, require careful design of architecture/training procedure \\u21e2 DISCO Nets are simpler https://t.co/tL8fSoA0wf'"
bigdata,44262,2,"b'There was apparently a ""Kanye West incident"" at #nips2016 https://t.co/jOVYT7n7Zf'"
bigdata,44262,8,b'RT @nicoletache1: Learn how to use and integrate the Presto SQL query engine in new video by @mfullertweets https://t.co/SGwvTGLwAD @OReill\\u2026'
bigdata,44262,18,"b'RT @OReillyAI: .@mikeloukides &amp; @bigdata discuss potential &amp; realized #AI capabilities: ""What is Artificial Intelligence?"" https://t.co/G8V\\u2026'"
bigdata,44262,3,b'#StrataHadoop Singapore \\U0001f1f8\\U0001f1ec  2016: official conference photo album (more pictures to come) \\U0001f4f7 \\U0001f4f8  https://t.co/aX7VlaEAGL'
bigdata,44262,4,"b""RT @sioroberts: Thank you @amermathsoc. It's an honour, and thrilling to find myself in such fine company! https://t.co/vq2u4ImBad"""
bigdata,44262,9,b'RT @strataconf: Only one week until Best Price ends for #StrataHadoop World 2017. Join @yaelgarten @jure @jaykreps &amp; many more https://t.co\\u2026'
bigdata,44262,6,b'Reinforcement learning explained - learning to act based on long-term payoffs: new post by @Junling_tech\\u2026 https://t.co/hFkgOqNQBQ'
bigdata,44262,6,"b'#StrataHadoop Singapore \\U0001f1f8\\U0001f1ec stay in touch: Join our @Linkedin group: ""Hardcore Data Science &amp; Data Engineering""  https://t.co/kXgRoc8o7f'"
bigdata,44262,1,b'See you back in Singapore \\U0001f1f8\\U0001f1ec next year!!! #StrataHadoop https://t.co/kKmgsSvfA9'
bigdata,44262,3,b'Thank you speakers and attendees for another great #StrataHadoop Singapore \\U0001f1f8\\U0001f1ec https://t.co/f7lGY7UDMT'
bigdata,44262,1,b'Besides BigDL and deep learning they will talk about their large-scale Machine Learning algorithms built on top of @ApacheSpark'
bigdata,44262,2,b'#StrataHadoop \\U0001f1f8\\U0001f1ec at 11:15 am \\U0001f5e3 distributed deep learning (BigDL) on @ApacheSpark \\U0001f44d Jason Dai &amp; Yiheng Wang  @Intel  https://t.co/uez7WN387l'
bigdata,44262,2,b'Back to MTR: #StrataHadoop 2016 https://t.co/y5tQmfwJOE'
bigdata,44262,26,b'The impact of Machine Learning and #AI on jobs: Perry Grijpink @McKinsey at #StrataHadoop Singapore \\U0001f1f8\\U0001f1ec 2016 https://t.co/Bli3BcscDC'
bigdata,44262,1,b'.@cutting and @mikeolson backstage at #StrataHadoop Singapore \\U0001f1f8\\U0001f1ec 2016 https://t.co/J5JsMcDfwD'
bigdata,44262,3,b'Investigating Lau Pa Sat for the second straight year \\U0001f37d #stratahadoop Singapore https://t.co/uCtrApbotx'
bigdata,44262,7,b'#stratahadoop Singapore \\U0001f1f8\\U0001f1ec keynote stage looks amazing! https://t.co/PIccmp9rCV'
bigdata,44262,16,b'Advanced Data Analysis: FREE early draft of a book by Cosma Rohilla Shalizi @CMU_Stats  https://t.co/IWfCzZwIok'
bigdata,44262,1,b'I \\u2764\\ufe0fLittle India on a Sunday in Singapore \\U0001f1f8\\U0001f1ec https://t.co/6qL65IQdCD'
bigdata,44262,6,b'Model-based Machine Learning: free *early access* book by John Winn and Christopher Bishop https://t.co/8IFoZeB3gQ'
bigdata,44262,6,b'#stratahadoop Singapore \\U0001f1f8\\U0001f1ec year 2 in a few days! #smartnation https://t.co/TwGBIfG0S0'
bigdata,44262,2,b'Great first meal in advance of #StrataHadoop Singapore \\U0001f1f8\\U0001f1ec next week #smartnation https://t.co/TZpO3VwUcd https://t.co/Vb260LqHOv'
bigdata,44262,9,"b'Landed in Singapore for #stratahadoop next week, and I came across an article about data and the Metro System https://t.co/3vmwGmNs2e'"
bigdata,44262,11,b'Introducing model-based thinking into AI systems: a conversation w @vmansinghka @MIT Probabilistic Computing Project https://t.co/XxLMHPEMc4'
bigdata,44262,1,"b'One Dim Sum is fantastic: at the corner of Tung Choi street and Playing Field Road in Kowloon, HK. Thanks C&amp;G Artpa\\u2026 https://t.co/YE2iydLZwl'"
bigdata,44262,14,b'RT @strataconf: New Data Show Podcast: @bigdata &amp; @vmansinghka discuss  recent developments in probabilistic programming https://t.co/utC8R\\u2026'
bigdata,44262,1,"b'Sidewalk fortune tellers in Wan Chai, Hong Kong https://t.co/26xD6aqbEV'"
bigdata,44262,2,b'Chi Lin Buddhist monastery in Kowloon https://t.co/1qVqzLuvt1'
bigdata,44262,1,"b'Koh Thai, in Hong Kong https://t.co/1m6H3dU2at'"
bigdata,44262,1,b'Ship Street off of Queens Road in Hong Kong: a short street with loads of restaurants https://t.co/KYDJpYvrvo'
bigdata,44262,1,"b""Great Lunch at Mark's noodle in Hong Kong \\U0001f37d https://t.co/ds8Jc4aEBc"""
bigdata,44262,13,"b""RT @strataconf: #StrataHadoop Singapore Pavilion Plus pass is now available! See all that's included: https://t.co/LT6SohBsBs #datascience\\u2026"""
bigdata,44262,5,"b""Gaffer: @GCHQ 's open-source graph framework built on @ApacheAccumulo,  integrated with @hadoop and @ApacheSpark https://t.co/TNgrAF6GwA"""
bigdata,44262,1,b'Machine learning to generate attack data and improve security analytics: new post by @ram_ssk of @Azure security https://t.co/pw18pJFZDV'
bigdata,44262,1,"b'Wow, that was great dim sum \\U0001f64f Din Tai Fung in Hong Kong https://t.co/HXwEUZ66Vk https://t.co/XSlEHcgBMy'"
bigdata,44262,1,b'Bamboo scaffolding outside Postcard Cafe in Hong Kong \\u2615\\ufe0f\\u2615\\ufe0f https://t.co/XAGf4Bj292'
bigdata,44262,3,"b'#stratahadoop \\U0001f1f8\\U0001f1ec starts in less than a week, see you there soon! #smartnation use the Discount code bigdata20 https://t.co/fYycWjI19N'"
bigdata,44262,8,"b""RT @amplab: [O'Reilly Data Show] Podcast: Ben Lorica interviews Michael Franklin on the lasting legacy of AMPLab. - https://t.co/brwA98EPPn"""
bigdata,44262,1,b'Joy Hing in Hong Kong https://t.co/IxYqLCyMvS'
bigdata,44262,12,b'Chronix time series database based on @ApacheSpark @ApacheSolr: trillions of data points &amp; interactive queries https://t.co/rCfbwzVgt1'
bigdata,44262,2,"b'According to this Hacker News discussion, rents - for apartments, condos - have been declining\\U0001f4c9 in SFO  \\U0001f4ab  https://t.co/SG2sYmCKFA'"
bigdata,44262,6,"b'VariantSpark from @allPowerde, is a framework for applying Apache Spark-based ML methods to whole-genome variant: https://t.co/MPDY7w6kiY'"
bigdata,44262,6,"b'LightGBM: an open source, fast, distributed, high performance gradient boosting framework from @Microsoft https://t.co/3JbAQYnMQW'"
bigdata,44262,7,b'Recommender system for efficient discovery of anomalies in large-scale access logs \\u21e2 Parvez Ahammad + @InstartLogic https://t.co/w6UK64T1hk'
bigdata,44262,3,b'RT @Alluxio: Great @OReillyMedia podcast on Building the next-generation big data analytics stack! @bigdata https://t.co/vr720esjn1'
bigdata,44262,4,b'RT @strataconf: New Data Show Podcast: @bigdata &amp; Michael Franklin discuss the lasting legacy of @amplab https://t.co/le1bR3f336 #ApacheSpa\\u2026'
bigdata,44262,2,"b""I suspect this t-shirt, that I've had for a while, will generate more comments in the coming years. https://t.co/DXcqV087X5"""
bigdata,44262,14,b'Neural Architecture Search from @googleresearch: using RNNs (and 800 GPUs) to compose #deeplearning architectures\\u2026 https://t.co/UqIfmI59I5'
bigdata,44262,4,b'Building the next-generation data analytics stack: @franklinmj on the legacy of @amplab + [@ApacheSpark @Alluxio] https://t.co/B2ni9t6eyG'
bigdata,44262,2,b'#OReillyAI call for speakers\\U0001f5e3 is open https://t.co/NX8FQHpfQV  \\U0001f399 Join us as we explore the future of #AI\\u2014and how to\\u2026 https://t.co/y58oiq2obq'
bigdata,44262,15,"b'We have #deeplearning tutorials, tools, experts, use cases  at #StrataHadoop Singapore https://t.co/B6hnuCv59Y https://t.co/3wW1zZfm6s'"
